0,2.3933914899826,0.1,
128,2.2600512504578,0.1,
256,2.2850465774536,0.1,
384,2.3383787870407,0.1,
512,2.2717498540878,0.1,
640,2.0495675802231,0.1,
768,2.0948215723038,0.1,
896,2.207550406456,0.1,
1024,2.267484664917,0.1,
1152,1.9919318556786,0.1,
1280,1.9864107370377,0.1,
1408,2.1168726682663,0.1,
1536,2.1141899824142,0.1,
1664,2.4858523607254,0.1,
1792,2.1509540081024,0.1,
1920,2.0031430125237,0.1,
2048,2.0294734239578,0.1,
2176,2.0398408770561,0.1,
2304,1.9747297167778,0.1,
2432,1.9364370703697,0.1,
2560,1.8914855122566,0.1,
2688,1.8766847848892,0.1,
2816,1.990293443203,0.1,
2944,2.0321471691132,0.1,
3072,1.7958807945251,0.1,
3200,1.706533908844,0.1,
3328,2.0687127113342,0.1,
3456,1.9891300797462,0.1,
3584,2.1408468484879,0.1,
3712,1.823256790638,0.1,
3840,1.8433935046196,0.1,
3968,1.8754968643188,0.1,
4096,1.8561777472496,0.1,
4224,1.9475553631783,0.1,
4352,1.8920388817787,0.1,
4480,1.7909950613976,0.1,
4608,1.8024523854256,0.1,
4736,1.8290656805038,0.1,
4864,1.6652989387512,0.1,
4992,1.7276508808136,0.1,
5120,1.8254113793373,0.1,
5248,1.6069759130478,0.1,
5376,1.7226632237434,0.1,
5504,1.6648143529892,0.1,
5632,1.745953977108,0.1,
5760,1.7604802846909,0.1,
5888,1.7781851887703,0.1,
6016,1.8268463611603,0.1,
6144,1.7543295025826,0.1,
6272,1.8806604146957,0.1,
6400,1.7350599169731,0.1,
6528,1.6551300883293,0.1,
6656,1.7276808023453,0.1,
6784,1.7314959764481,0.1,
6912,1.5663725137711,0.1,
7040,1.6695557832718,0.1,
7168,1.7787293791771,0.1,
7296,1.7737090587616,0.1,
7424,1.6013123989105,0.1,
7552,1.6997408270836,0.1,
7680,1.7762528657913,0.1,
7808,1.6571053266525,0.1,
7936,1.8243883252144,0.1,
8064,1.6696609854698,0.1,
8192,1.661262691021,0.1,
8320,1.683946788311,0.1,
8448,1.6779257059097,0.1,
8576,1.6475678682327,0.1,
8704,1.7972072958946,0.1,
8832,1.6554506421089,0.1,
8960,1.6797082424164,0.1,
9088,1.6417970061302,0.1,
9216,1.5560722351074,0.1,
9344,1.6737667918205,0.1,
9472,1.6526858210564,0.1,
9600,1.5230223536491,0.1,
9728,1.7596638202667,0.1,
9856,1.5167587995529,0.1,
9984,1.6148309707642,0.1,
10112,1.5365344285965,0.1,
10240,1.6322690844536,0.1,
10368,1.7134308815002,0.1,
10496,1.5573208332062,0.1,
10624,1.5407830476761,0.1,
10752,1.6038997173309,0.1,
10880,1.5556134581566,0.1,
11008,1.6771573424339,0.1,
11136,1.4353682398796,0.1,
11264,1.804120361805,0.1,
11392,1.8587971925735,0.1,
11520,1.7536725997925,0.1,
11648,1.4799621105194,0.1,
11776,1.5243798494339,0.1,
11904,1.5994917750359,0.1,
12032,1.6100838184357,0.1,
12160,1.6094779968262,0.1,
12288,1.5963910222054,0.1,
12416,1.511560857296,0.1,
12544,1.5783556699753,0.1,
12672,1.4749336242676,0.1,
12800,1.5238807797432,0.1,
12928,1.6460266113281,0.1,
13056,1.5762857198715,0.1,
13184,1.480897128582,0.1,
13312,1.6176705360413,0.1,
13440,1.7230738401413,0.1,
13568,1.4070950746536,0.1,
13696,1.5523933768272,0.1,
13824,1.6013818979263,0.1,
13952,1.4013543128967,0.1,
14080,1.5213401913643,0.1,
14208,1.5777773857117,0.1,
14336,1.517609000206,0.1,
14464,1.5002632141113,0.1,
14592,1.6029554009438,0.1,
14720,1.5669333338737,0.1,
14848,1.4593243598938,0.1,
14976,1.5227697491646,0.1,
15104,1.5258792042732,0.1,
15232,1.5457811951637,0.1,
15360,1.6403840184212,0.1,
15488,1.6355479955673,0.1,
15616,1.4618234038353,0.1,
15744,1.3292150497437,0.1,
15872,1.399442255497,0.1,
16000,1.4029214382172,0.1,
16128,1.4014592766762,0.1,
16256,1.3567124009132,0.1,
16384,1.5596013665199,0.1,
16512,1.5147807002068,0.1,
16640,1.5138711333275,0.1,
16768,1.4600389003754,0.1,
16896,1.4881045818329,0.1,
17024,1.3721807599068,0.1,
17152,1.5109440088272,0.1,
17280,1.437676846981,0.1,
17408,1.538566827774,0.1,
17536,1.5862286686897,0.1,
17664,1.3274294137955,0.1,
17792,1.5519933104515,0.1,
17920,1.4930181503296,0.1,
18048,1.5710942149162,0.1,
18176,1.5633339285851,0.1,
18304,1.4753528833389,0.1,
18432,1.5225890874863,0.1,
18560,1.463358104229,0.1,
18688,1.5657098293304,0.1,
18816,1.4493988752365,0.1,
18944,1.5260217785835,0.1,
19072,1.4842590093613,0.1,
19200,1.4578852653503,0.1,
19328,1.683254301548,0.1,
19456,1.38698387146,0.1,
19584,1.3819585442543,0.1,
19712,1.4680754542351,0.1,
19840,1.3667706251144,0.1,
19968,1.5035666227341,0.1,
20096,1.5980489850044,0.1,
20224,1.6153895258904,0.1,
20352,1.4019175767899,0.1,
20480,1.5809482932091,0.1,
20608,1.4804778695107,0.1,
20736,1.5081927776337,0.1,
20864,1.4487982392311,0.1,
20992,1.3245048522949,0.1,
21120,1.4283827543259,0.1,
21248,1.3556342124939,0.1,
21376,1.4965062737465,0.1,
21504,1.3519349098206,0.1,
21632,1.3387341499329,0.1,
21760,1.3646424412727,0.1,
21888,1.41513890028,0.1,
22016,1.3054896593094,0.1,
22144,1.5502907037735,0.1,
22272,1.3391287922859,0.1,
22400,1.4613155722618,0.1,
22528,1.352081656456,0.1,
22656,1.3954527974129,0.1,
22784,1.336020886898,0.1,
22912,1.3651949763298,0.1,
23040,1.4655265808105,0.1,
23168,1.4428059458733,0.1,
23296,1.5431235432625,0.1,
23424,1.499663412571,0.1,
23552,1.4708746671677,0.1,
23680,1.4619700908661,0.1,
23808,1.3870426416397,0.1,
23936,1.4905785322189,0.1,
24064,1.5465782284737,0.1,
24192,1.4053694605827,0.1,
24320,1.3540309667587,0.1,
24448,1.3693405985832,0.1,
24576,1.3187146782875,0.1,
24704,1.3870685696602,0.1,
24832,1.6369987726212,0.1,
24960,1.4638122916222,0.1,
25088,1.3033610582352,0.1,
25216,1.4253167510033,0.1,
25344,1.4183214306831,0.1,
25472,1.4678572416306,0.1,
25600,1.3883745074272,0.1,
25728,1.1614038944244,0.1,
25856,1.3107103705406,0.1,
25984,1.4366829991341,0.1,
26112,1.2898805737495,0.1,
26240,1.5362270474434,0.1,
26368,1.2644624710083,0.1,
26496,1.3076308965683,0.1,
26624,1.3278512358665,0.1,
26752,1.3124309182167,0.1,
26880,1.3807197213173,0.1,
27008,1.3945177793503,0.1,
27136,1.1473448872566,0.1,
27264,1.4551568627357,0.1,
27392,1.3846240639687,0.1,
27520,1.4205215573311,0.1,
27648,1.3955091238022,0.1,
27776,1.3094090223312,0.1,
27904,1.4655227661133,0.1,
28032,1.2885974049568,0.1,
28160,1.1725408434868,0.1,
28288,1.2598214149475,0.1,
28416,1.4331034421921,0.1,
28544,1.3594025969505,0.1,
28672,1.4468387365341,0.1,
28800,1.2373971939087,0.1,
28928,1.3716476559639,0.1,
29056,1.2069101333618,0.1,
29184,1.3535752296448,0.1,
29312,1.4932617545128,0.1,
29440,1.2685040235519,0.1,
29568,1.3678569197655,0.1,
29696,1.3090879321098,0.1,
29824,1.3453893065453,0.1,
29952,1.3887023329735,0.1,
30080,1.3817391395569,0.1,
30208,1.2940024137497,0.1,
30336,1.3670474886894,0.1,
30464,1.3233887553215,0.1,
30592,1.2478075027466,0.1,
30720,1.4002043604851,0.1,
30848,1.2991698980331,0.1,
30976,1.2239846587181,0.1,
31104,1.1524097323418,0.1,
31232,1.2748619914055,0.1,
31360,1.305848300457,0.1,
31488,1.1549892425537,0.1,
31616,1.301030933857,0.1,
31744,1.2704599499702,0.1,
31872,1.3815867900848,0.1,
32000,1.1866686344147,0.1,
32128,1.3709046840668,0.1,
32256,1.2305209636688,0.1,
32384,1.2987930178642,0.1,
32512,1.1800491213799,0.1,
32640,1.3659561276436,0.1,
32768,1.3108476996422,0.1,
32896,1.2647452950478,0.1,
33024,1.2214387655258,0.1,
33152,1.1772502660751,0.1,
33280,1.0922355055809,0.1,
33408,1.2966540455818,0.1,
33536,1.2411735653877,0.1,
33664,1.2939435839653,0.1,
33792,1.3611260056496,0.1,
33920,1.4256272912025,0.1,
34048,1.1395620703697,0.1,
34176,1.12103921175,0.1,
34304,1.0729952454567,0.1,
34432,1.113449215889,0.1,
34560,1.4205083847046,0.1,
34688,1.2790530323982,0.1,
34816,1.1937636137009,0.1,
34944,1.3695184588432,0.1,
35072,1.3853753209114,0.1,
35200,1.4062442779541,0.1,
35328,1.3061943054199,0.1,
35456,1.2680678963661,0.1,
35584,1.2561960816383,0.1,
35712,1.2328476309776,0.1,
35840,1.2677003741264,0.1,
35968,1.2534478902817,0.1,
36096,1.2599433064461,0.1,
36224,1.2859568595886,0.1,
36352,1.1596419215202,0.1,
36480,1.2670389413834,0.1,
36608,1.2654637694359,0.1,
36736,1.228835940361,0.1,
36864,1.2622176408768,0.1,
36992,1.1882222890854,0.1,
37120,1.1440805792809,0.1,
37248,1.287320792675,0.1,
37376,1.0846920013428,0.1,
37504,1.0503286719322,0.1,
37632,1.2513857483864,0.1,
37760,1.2619159221649,0.1,
37888,1.1296319365501,0.1,
38016,1.2681446671486,0.1,
38144,1.2139804363251,0.1,
38272,1.2207428216934,0.1,
38400,1.1846398711205,0.1,
38528,1.1523165106773,0.1,
38656,1.1721754074097,0.1,
38784,1.1486254930496,0.1,
38912,1.1529190540314,0.1,
39040,1.0971077084541,0.1,
39168,1.1879228949547,0.1,
39296,1.3248333930969,0.1,
39424,1.2725898623466,0.1,
39552,1.1201538443565,0.1,
39680,1.2020307779312,0.1,
39808,1.2415997982025,0.1,
